epoch,train_loss,train_mae,val_mae,val_rmse,val_r2
75,0.0031967183396322076,0.07080278,0.11358695,0.16138145,0.70137846
76,0.0033742638044884777,0.072426476,0.11997301,0.17098078,0.6647965
77,0.0038137554477782588,0.076122135,0.14507677,0.19504401,0.56380653
78,0.0034140667705526615,0.07355931,0.1524423,0.19146354,0.5796741
79,0.0031005432453833763,0.069900624,0.11802057,0.15732722,0.7161939
80,0.0033844940080375485,0.07231625,0.117882125,0.17208241,0.6604632
81,0.003180852023518448,0.06962333,0.11905517,0.16212547,0.6986186
82,0.0033892705052553595,0.07265015,0.107531056,0.15225247,0.73420763
83,0.0033580402036595745,0.071892664,0.10657347,0.1487407,0.7463274
84,0.003098229556671576,0.068804696,0.097613625,0.14536093,0.7577246
