sample_id,std_dev,center_offset,max_val,min_val,status
T1.4V_2025-08-15-18-45-57_21_32_11__1_orig_replay_9,0.26612213253974915,0.34131325384868,23.359472274780273,21.723302841186523,OK
T1.4V_2025-08-15-18-45-57_21_32_11__1_orig_replay_10,0.26612213253974915,0.34131325384868,23.359472274780273,21.723302841186523,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_0,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_1,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_2,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_3,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_4,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_5,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_6,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_7,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_8,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_9,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.4V_2025-08-15-18-45-57_21_32_11__2_orig_replay_10,0.11519395560026169,0.9420109966105005,23.072738647460938,22.221220016479492,OK
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_0,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_1,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_2,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_3,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_4,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
