video_id,hole_id,airflow_rate,material,delta_T,voltage,pressure_Pa,hotspot_area,hotspot_avg_temp_change_rate_initial,hotspot_avg_temp_change_magnitude_initial,peak_pixel_temp_change_rate_initial,peak_pixel_temp_change_magnitude_initial,temp_mean_avg_initial,temp_std_avg_initial,temp_min_overall_initial,temp_max_overall_initial,stabilized_mean_deltaT,overall_mean_deltaT,max_abs_mean_deltaT,stabilized_std_deltaT,overall_std_deltaT,mean_area_significant_change,stabilized_area_significant_change,max_area_significant_change,num_hotspots,hotspot_solidity,centroid_distance,time_to_peak_mean_temp,temperature_skewness,temperature_kurtosis,rate_of_std_change_initial,peak_to_average_ratio,radial_profile_0,radial_profile_1,radial_profile_2,radial_profile_3,radial_profile_4,bbox_area,bbox_aspect_ratio
T3.0V_2025-07-29-15-31-55_20_32_12_,1,1.28246,gypsum,12.0,3.0,16.0,373,0.0286519276324202,0.2995951910760368,0.0823958166714372,0.8906593322753906,23.808396413460493,0.6253060932066378,23.100088119506836,26.300920486450195,0.4616278202556931,0.320589363943582,0.4888154047743569,0.7016662383217319,0.6731097816907091,94.67333333333332,116.6842105263158,124,1,1.0247252747252746,0.0,9.8,1.7223841049827682,2.3624424404131448,0.0151985935585602,1.1046909682493573,25.730648721967423,24.76543360597947,23.86038850968884,23.53455227465669,23.413976547045586,462,0.9545454545454546
T3.0V_2025-07-28-15-54-48_20_34_14_,1,1.28246,gypsum,14.0,3.0,16.0,283,0.0265563535573655,0.2881643005478906,0.0813522338867187,0.8561305999755859,22.6326394556268,0.37951771249556,22.0693416595459,24.147066116333008,0.4783930245531247,0.3421219333069058,0.5124586664745756,0.4886164745611482,0.4408531629257122,74.38666666666667,93.76315789473684,101,1,1.0740037950664136,0.0,9.6,1.4601153441209709,1.5777050677063986,0.015978452770695,1.0669133913291629,23.718687717731186,23.423605779806778,22.89986162436636,22.574568579594295,22.45336238861084,360,0.9
T1.4V_2025-08-14-16-16-15_21_26_5_,1_centerhole,0.47978,hardyboard,5.0,1.4,2.0,171,0.0058398507253841,0.071391925477144,0.0072175578067177,0.1234130859375,22.082241616946217,0.2276970319721541,21.653942108154297,22.867416381835938,0.1129773719085467,0.0795265220062069,0.1327259108337024,0.2439807614458196,0.2377606807914264,13.273333333333332,16.57894736842105,19,1,1.0426829268292683,0.0,9.4,0.9817613001888784,0.368758979919642,0.0014885019221309,1.0355568414887355,22.5732459567842,22.217789550622303,21.968238063242243,21.942575136820476,21.951801935831707,247,0.6842105263157895
T1.4V_2025-08-14-16-16-15_21_26_5_,2_cornerhole,0.16867,hardyboard,5.0,1.4,2.0,156,0.0043114332052374,0.0543583967746812,0.0080652797923368,0.1234416961669921,22.374717438282115,0.1675573608628583,21.820327758789062,22.908512115478516,0.0584835674759495,0.0397019656091659,0.0794083644182244,0.1744969477286514,0.1710066613343369,0.4066666666666667,0.631578947368421,3,1,1.0064516129032255,0.0,9.8,0.0636462277794305,-0.042648448231366,0.0012453692825894,1.0238570466272392,22.5600741704305,22.505480221339635,22.40525221002513,22.29829173617893,22.2947220993042,234,1.3846153846153846
T1.4V_2025-08-15-18-58-06_21_28_7_,1_centerhole,0.47978,hardyboard,7.0,1.4,2.0,179,0.0062090541397391,0.0634630086035699,0.0171145796775817,0.2191295623779297,22.24868896079463,0.2352323600167058,21.8480224609375,23.045387268066406,0.1074748817383284,0.0784819566382159,0.1218260759747913,0.26826178575693,0.2538704832393356,16.5,19.94736842105263,23,1,1.0914634146341464,0.0,9.0,1.0889227370531007,0.4735237923761572,0.0036486518758498,1.0358087754597889,22.865067693922256,22.652695110866,22.337724924087524,22.132442623376846,22.068314468159397,224,0.875
T1.4V_2025-08-15-18-58-06_21_28_7_,2_cornerhole,0.16867,hardyboard,7.0,1.4,2.0,172,0.0043510836224221,0.0369518745777206,0.0062318281693892,0.0548744201660156,22.462906528295477,0.1056343001174601,22.09697532653809,22.853710174560547,0.0787932884445097,0.05186027630355,0.0940358250640152,0.1222115738930257,0.1148799691912828,0.0066666666666666,0.0263157894736842,1,1,1.0817610062893082,0.0,9.2,0.4000697659213968,0.0743463932716799,0.0013473440792322,1.0173977328255714,22.67688369750977,22.615982873099192,22.51431378722191,22.449591299203725,22.408157273342734,240,1.0666666666666669
T1.4V_2025-08-14-15-57-24_21_30_9_,1_centerhole,0.47978,hardyboard,9.0,1.4,2.0,180,0.0098455557747494,0.0973613315158417,0.0199804073426781,0.1911697387695312,22.455798396852284,0.2512162669347109,22.05553436279297,23.31856918334961,0.1530653320557884,0.1130524572443074,0.1654804123772493,0.2904763195794724,0.2727747615286764,22.2,27.18421052631579,30,2,1.0285714285714285,10.81953355286877,9.6,1.104314021033709,0.5100400321578933,0.0052738252384999,1.0384208466450369,23.075262950016903,22.771345297495525,22.413368563903006,22.28130550873585,22.290148735046387,266,0.7368421052631579
T1.4V_2025-08-14-15-57-24_21_30_9_,2_cornerhole,0.16867,hardyboard,9.0,1.4,2.0,114,0.0100284152560773,0.0941642627381469,0.015521916476163,0.1503067016601562,22.793730972691584,0.1319038119285052,22.37284469604492,23.25034523010254,0.1475904883880488,0.1088422431722731,0.1687828030502594,0.1499829158437856,0.142208531931707,0.5666666666666667,1.131578947368421,4,1,1.1343283582089552,0.0,9.0,0.2276418326480444,-0.1739383300981734,0.0018163875974284,1.0200324491834185,23.046855290730793,22.96581768989563,22.8886739148034,22.804162621498108,22.72076043628511,156,1.0833333333333333
T1.4V_2025-08-14-15-47-12_21_34_13_,1_centerhole,0.47978,hardyboard,13.0,1.4,2.0,164,0.0101502736409505,0.1059225594125159,0.0243370873587472,0.2452430725097656,22.71989095920469,0.2377545355470198,22.262590408325195,23.55016708374023,0.1626821724226918,0.1187568975464127,0.1831081669505074,0.2754351274932408,0.2599133880931756,18.673333333333332,24.07894736842105,27,1,1.0445859872611465,0.0,9.6,0.986847665893547,0.3395680889167658,0.0055757283436869,1.0365440188963218,23.293817886939415,22.998161514600117,22.64933971456579,22.540339718694273,22.599816004435223,247,0.6842105263157895
T1.4V_2025-08-14-15-47-12_21_34_13_,2_cornerhole,0.16867,hardyboard,13.0,1.4,2.0,114,0.0087598817930021,0.0969088872273751,0.0136222839355468,0.0953826904296875,23.06802713260316,0.1328886983671077,22.565473556518555,23.509334564208984,0.1422113874722499,0.1024330518399066,0.1641402830157368,0.1407967570985339,0.1400174492332203,0.2733333333333333,0.5789473684210527,2,1,1.1121951219512196,0.0,9.4,0.1191881868189185,-0.0574079184422888,0.0018179655887001,1.0191306967461515,23.301842583550343,23.23154354095459,23.15376196967231,23.073104560375217,22.970735640752885,169,1.0
T1.6V_2025-08-14-15-25-44_21_26_5_,1_centerhole,0.61767,hardyboard,5.0,1.6,3.2,193,0.0055191735117758,0.057803415881537,0.012054443359375,0.1776161193847656,22.46056194977439,0.2261502811736807,22.014062881469727,23.263988494873047,0.1069925904826635,0.0737327314123179,0.1233544226137475,0.2436667840349634,0.2366537287754208,15.666666666666666,19.68421052631579,23,2,0.8955916473317865,16.51782551970137,8.8,1.106753439291085,0.5758208088710721,0.0028500852535205,1.0357705451401995,22.72501378446012,22.517518022325305,22.35702528520064,22.326847076416016,22.36242938041687,351,0.4814814814814814
T1.6V_2025-08-14-15-25-44_21_26_5_,2_cornerhole,0.22286,hardyboard,5.0,1.6,3.2,110,0.006723232758351,0.073109106584031,0.0107750139738384,0.1775455474853515,22.857790645252575,0.1281471571069411,22.40037727355957,23.30492401123047,0.1178051962236486,0.0854942856990944,0.1456957036798662,0.1406379809050878,0.1352807662809075,0.1466666666666666,0.3684210526315789,2,1,1.1398963730569949,0.0,9.4,0.1910310504475524,-0.0453913671910801,0.0013672715624137,1.0195615303734862,23.07268820868598,23.010820960998537,22.894422873472557,22.823918787638345,22.79886261622111,144,1.0
T1.6V_2025-08-15-18-32-56_21_28_7_,1_centerhole,0.61767,hardyboard,7.0,1.6,3.2,164,0.0074036819178875,0.090869112712582,0.0161557448537726,0.2183876037597656,22.61887346407262,0.2360353248994879,22.23500633239746,23.37310791015625,0.1297627921587994,0.0936886162486498,0.1520361202519105,0.266513226115579,0.2531948505758059,16.62,20.31578947368421,23,1,1.0445859872611465,0.0,9.8,0.9891132035014902,0.2263742754909765,0.0038877222898374,1.03334535856888,23.207219710716835,22.860145111878712,22.532102280192905,22.445521736145015,22.42101669311523,234,0.7222222222222222
